BEGIN HISTO1D ATLAS_2010_I882098_d17-x01-y01
0.5 0.0361734 0.0002304786
1.5 0.04458787 0.0002558847
2.5 0.05609645 0.0002870144
3.5 0.06456085 0.0003079077
4.5 0.06642877 0.0003123303
5.5 0.06351822 0.0003054113
6.5 0.05595988 0.0002866648
7.5 0.04835015 0.0002664618
8.5 0.0410488 0.0002455196
9.5 0.03551405 0.0002283684
10.5 0.03135234 0.000214571
11.5 0.02812312 0.0002032206
12.5 0.02561053 0.0001939301
13.5 0.0240319 0.0001878581
14.5 0.02151637 0.0001777544
15.5 0.02028136 0.0001725777
16.5 0.01911538 0.0001675435
17.5 0.01765717 0.0001610262
18.5 0.01662188 0.0001562342
19.5 0.0153252 0.0001500165
20.5 0.01472458 0.0001470475
21.5 0.01412397 0.0001440172
22.5 0.01317239 0.0001390811
23.5 0.0123559 0.0001347018
24.5 0.01157173 0.0001303572
25.5 0.01119286 0.0001282055
26.5 0.01041896 0.0001236939
27.5 0.01028239 0.0001228805
28.5 0.009590731 0.0001186757
29.5 0.00947472 0.0001179558
30.5 0.008711103 0.0001131026
31.5 0.007876999 6.209488e-05
34.5 0.006550656 4.38625e-05
39.5 0.004410326 2.544904e-05
49.5 0.002362806 1.862731e-05
59.5 0.001123398 1.284407e-05
69.5 0.0004690368 8.299262e-06
79.5 0.0001116055 2.862621e-06
99.5 1.020953e-05 8.449464e-07
120.5 0 0
END

BEGIN HISTO1D ATLAS_2010_I882098_d10-x01-y01
0.5 2.140787 0.001355057
0.6 1.40006 0.001007138
0.7 0.9168838 0.0007582537
0.8 0.605061 0.000578356
0.9 0.4015942 0.0004455045
1.0 0.27129 0.000348194
1.1 0.1863296 0.0002756494
1.2 0.1307327 0.000221411
1.3 0.0942505 0.0001808674
1.4 0.0692229 0.0001495344
1.5 0.05152457 0.0001247697
1.6 0.03899466 0.0001051979
1.7 0.02984457 8.935028e-05
1.8 0.02303778 7.634689e-05
1.9 0.01800028 6.573013e-05
2.0 0.01411111 5.675506e-05
2.1 0.01116738 4.930244e-05
2.2 0.00883437 4.286104e-05
2.3 0.007114669 3.763605e-05
2.4 0.005724072 3.306182e-05
2.5 0.004020898 1.696384e-05
2.75 0.002417937 1.256584e-05
3.0 0.001505952 9.508751e-06
3.25 0.0009617937 7.311065e-06
3.5 0.0005289848 3.649799e-06
4.0 0.0002446049 2.329297e-06
4.5 0.0001221326 1.556188e-06
5.0 5.137247e-05 6.669977e-07
6.0 1.786644e-05 3.610132e-07
7.0 7.13662e-06 2.12175e-07
8.0 3.346933e-06 1.362651e-07
9.0 1.502344e-06 8.634613e-08
10.0 3.781055e-07 1.763305e-08
15.0 3.94585e-08 4.695416e-09
20.0 6.104237e-09 1.118876e-09
30.0 4.247724e-10 1.738351e-10
50.0 0 0
END

BEGIN HISTO1D L3_2004_I652683_d59-x01-y02
1.0 8.950022e-06 3.38279e-06
3.0 0.0001074003 1.171833e-05
5.0 0.0009218522 3.433157e-05
7.0 0.004767804 7.807684e-05
9.0 0.01561523 0.0001412984
11.0 0.03936092 0.0002243343
13.0 0.07432226 0.0003082638
15.0 0.1094869 0.0003741486
17.0 0.1309337 0.0004091558
19.0 0.1346889 0.0004149817
21.0 0.1215132 0.0003941619
23.0 0.1024151 0.0003618637
25.0 0.08112428 0.0003220612
27.0 0.06052772 0.0002781891
29.0 0.04337692 0.0002355008
31.0 0.02948904 0.000194175
33.0 0.01995088 0.0001597144
35.0 0.01270775 0.0001274669
37.0 0.00779419 9.982712e-05
39.0 0.004792097 7.82755e-05
41.0 0.002777064 5.958761e-05
43.0 0.00160589 4.53128e-05
45.0 0.0008374663 3.272252e-05
47.0 0.0004487797 2.395409e-05
49.0 0.0002339791 1.729624e-05
51.0 0.000111236 1.192575e-05
53.0 4.730726e-05 7.777265e-06
55.0 1.534289e-05 4.429112e-06
57.0 0 0
END

BEGIN HISTO1D L3_2004_I652683_d65-x01-y02
0.0 0.004916119 0.0001772798
0.2 0.0369572 0.0004860686
0.4 0.1254985 0.0008957097
0.6 0.3128672 0.001414256
0.8 0.6194885 0.001990053
1.0 1.034501 0.00257166
1.2 1.52766 0.003125082
1.4 2.084275 0.003650274
1.6 2.653541 0.004118707
1.8 3.242727 0.004553059
2.0 3.796682 0.004926632
2.2 4.351903 0.005274577
2.4 4.873536 0.005581747
2.6 5.387689 0.0058688
2.8 5.86206 0.006121716
3.0 6.309324 0.006350961
3.2 6.674376 0.006532108
3.4 6.931383 0.006656684
3.6 7.023645 0.006700841
3.8 6.97589 0.006678022
4.0 6.721722 0.006555236
4.2 6.221378 0.006306542
4.4 5.555963 0.005959745
4.6 4.76574 0.005519671
4.8 3.935919 0.005016157
5.0 3.122842 0.004468101
5.2 2.378961 0.003899794
5.4 1.736701 0.003332042
5.6 1.209736 0.002780951
5.8 0.8187288 0.0022878
6.0 0.5355373 0.001850303
6.2 0.3497221 0.001495235
