BEGIN HISTO1D ATLAS_2010_I882098_d17-x01-y01
0.5 0.04462438 0.0002561027
1.5 0.05600646 0.0002869109
2.5 0.06706665 0.0003139651
3.5 0.07151277 0.0003242051
4.5 0.0688157 0.0003180327
5.5 0.0612301 0.0002999926
6.5 0.05262887 0.000278125
7.5 0.04489188 0.0002568692
8.5 0.03868348 0.0002384464
9.5 0.03351128 0.0002219338
10.5 0.03030419 0.0002110471
11.5 0.0274866 0.0002009965
12.5 0.02503351 0.0001918178
13.5 0.02293906 0.0001836182
14.5 0.0209372 0.0001754233
15.5 0.01951885 0.0001693773
16.5 0.0182563 0.0001638077
17.5 0.0169908 0.0001580284
18.5 0.01597224 0.0001532184
19.5 0.01479934 0.0001474855
20.5 0.01416733 0.0001443019
21.5 0.01363086 0.0001415434
22.5 0.012724 0.0001367539
23.5 0.01193619 0.0001324527
24.5 0.01148937 0.00012995
25.5 0.01072508 0.0001255533
26.5 0.01004162 0.0001214871
27.5 0.00978735 0.0001199391
28.5 0.009372869 0.000117372
29.5 0.008687945 0.0001130021
30.5 0.008233779 0.0001100089
31.5 0.007548856 6.081462e-05
34.5 0.006154904 4.253571e-05
39.5 0.004000041 2.424713e-05
49.5 0.002045952 1.734106e-05
59.5 0.0009065682 1.154326e-05
69.5 0.0003398161 7.067243e-06
79.5 7.59148e-05 2.36198e-06
99.5 5.739191e-06 6.337876e-07
120.5 0 0
END

BEGIN HISTO1D ATLAS_2010_I882098_d10-x01-y01
0.5 1.901995 0.001277756
0.6 1.255379 0.0009540157
0.7 0.8330099 0.0007230159
0.8 0.5561197 0.0005546579
0.9 0.376543 0.0004315438
1.0 0.2590209 0.0003403433
1.1 0.1816059 0.0002722342
1.2 0.1298929 0.000220784
1.3 0.09551815 0.0001821528
1.4 0.0708832 0.0001513904
1.5 0.0538416 0.0001275931
1.6 0.04108969 0.0001080243
1.7 0.03173635 9.217667e-05
1.8 0.02470214 7.909464e-05
1.9 0.01958568 6.859338e-05
2.0 0.01550835 5.952894e-05
2.1 0.01244178 5.205776e-05
2.2 0.01003091 4.569378e-05
2.3 0.008058198 4.007122e-05
2.4 0.006528862 3.532302e-05
2.5 0.004633921 1.821722e-05
2.75 0.002853988 1.365736e-05
3.0 0.001785439 1.035747e-05
3.25 0.001153775 8.011077e-06
3.5 0.0006409535 4.020293e-06
4.0 0.0003042641 2.598812e-06
4.5 0.0001531395 1.743041e-06
5.0 6.44966e-05 7.476204e-07
6.0 2.260171e-05 4.06197e-07
7.0 9.369676e-06 2.430733e-07
8.0 4.455877e-06 1.573309e-07
9.0 2.18653e-06 1.041683e-07
10.0 5.045233e-07 2.033099e-08
15.0 6.278089e-08 5.92233e-09
20.0 6.895027e-09 1.204518e-09
30.0 3.204947e-10 1.446928e-10
50.0 0 0
END

BEGIN HISTO1D L3_2004_I652683_d59-x01-y02
1.0 1.277838e-05 4.040878e-06
3.0 0.0002721794 1.864943e-05
5.0 0.00198576 5.037339e-05
7.0 0.009233655 0.0001086237
9.0 0.02869896 0.0001915009
11.0 0.06268049 0.0002830115
13.0 0.1012929 0.000359772
15.0 0.1299254 0.0004074599
17.0 0.1389086 0.0004213107
19.0 0.1303139 0.0004080686
21.0 0.1108154 0.0003763031
23.0 0.08802513 0.0003353831
25.0 0.06571919 0.0002897904
27.0 0.04709726 0.0002453215
29.0 0.03197789 0.0002021449
31.0 0.02120444 0.0001646081
33.0 0.01327546 0.0001302455
35.0 0.008120659 0.000101867
37.0 0.004730555 7.774884e-05
