BEGIN HISTO1D ATLAS_2010_I882098_d17-x01-y01
0.5 0.04924021 0.000269032
1.5 0.0632954 0.0003050212
2.5 0.07578515 0.0003337614
3.5 0.08207485 0.0003473354
4.5 0.07893515 0.0003406271
5.5 0.07065225 0.0003222605
6.5 0.06108614 0.0002996507
7.5 0.05158323 0.0002753584
8.5 0.04432192 0.0002552427
9.5 0.03832766 0.000237356
10.5 0.0339062 0.000223246
11.5 0.03067683 0.0002123485
12.5 0.02796045 0.0002027291
13.5 0.02551895 0.0001936758
14.5 0.02324795 0.0001848572
15.5 0.02132973 0.0001770666
16.5 0.01920425 0.0001680129
17.5 0.01798277 0.0001625819
18.5 0.01621448 0.0001543816
19.5 0.01512528 0.0001491062
20.5 0.01379355 0.0001423908
21.5 0.01241919 0.000135111
22.5 0.01175921 0.0001314719
23.5 0.01110804 0.00012778
24.5 0.009757202 0.0001197586
25.5 0.008765019 0.0001135064
26.5 0.008519545 0.0001119057
27.5 0.007728739 0.0001065855
28.5 0.006929113 0.0001009213
29.5 0.006323513 9.641026e-05
30.5 0.005557695 9.038396e-05
31.5 0.00474484 4.821633e-05
34.5 0.003218201 3.075853e-05
39.5 0.001484012 1.47694e-05
49.5 0.000430534 7.955138e-06
59.5 0.0001052449 3.933187e-06
69.5 2.792812e-05 2.026118e-06
79.5 3.307277e-06 4.930197e-07
99.5 6.999528e-08 6.999528e-08
120.5 0 0
END

BEGIN HISTO1D ATLAS_2010_I882098_d10-x01-y01
0.5 1.342046 0.001073134
0.6 0.910034 0.0008121419
0.7 0.6202149 0.0006238106
0.8 0.4274932 0.0004862549
0.9 0.2950053 0.0003819572
1.0 0.2065612 0.0003039259
1.1 0.1459553 0.0002440507
1.2 0.1058187 0.000199292
1.3 0.07729974 0.0001638625
1.4 0.05787138 0.0001367858
1.5 0.04373999 0.0001150121
1.6 0.03354491 9.760716e-05
1.7 0.02615405 8.368254e-05
1.8 0.02060562 7.223853e-05
1.9 0.01623274 6.244367e-05
2.0 0.01296667 5.443098e-05
2.1 0.01043145 4.766981e-05
2.2 0.008481238 4.20186e-05
2.3 0.006927853 3.715599e-05
2.4 0.005661591 3.289572e-05
2.5 0.004083645 1.710163e-05
