BEGIN HISTO1D ATLAS_2010_I882098_d17-x01-y01
0.5 0.06527138 0.0003116618
1.5 0.07647858 0.0003373588
2.5 0.07730301 0.0003391723
3.5 0.0696361 0.0003219136
4.5 0.05882327 0.0002958671
5.5 0.0488676 0.00026967
6.5 0.0416144 0.0002488536
7.5 0.03564397 0.0002303113
8.5 0.03071822 0.0002138061
9.5 0.0274205 0.0002020039
10.5 0.02488917 0.0001924542
11.5 0.0224382 0.0001827327
12.5 0.02046046 0.0001744937
13.5 0.01909286 0.0001685612
14.5 0.01739191 0.0001608777
15.5 0.01615675 0.0001550598
16.5 0.01514631 0.0001501328
17.5 0.01416413 0.0001451835
18.5 0.01351382 0.0001418114
19.5 0.01261795 0.0001370303
20.5 0.01167447 0.0001318077
21.5 0.01114618 0.0001287909
22.5 0.0105539 0.0001253224
23.5 0.01022205 0.0001233363
24.5 0.009498809 0.0001188931
25.5 0.009027068 0.0001159032
26.5 0.008964566 0.0001155013
27.5 0.008495801 0.0001124409
28.5 0.008058288 0.0001095074
29.5 0.00791245 0.000108512
30.5 0.007631191 0.0001065659
31.5 0.007042879 5.910669e-05
34.5 0.006067154 4.24942e-05
39.5 0.004916374 2.704859e-05
49.5 0.003555766 2.300323e-05
59.5 0.002436088 1.904007e-05
69.5 0.001465522 1.476789e-05
79.5 0.0005867743 6.607584e-06
99.5 9.587885e-05 2.606597e-06
120.5 0 0
END

BEGIN HISTO1D ATLAS_2010_I882098_d10-x01-y01
0.5 2.141948 0.001364523
0.6 1.404743 0.001015483
0.7 0.9307925 0.0007690159
0.8 0.6287451 0.0005933714
0.9 0.4346915 0.0004664973
1.0 0.308337 0.0003735856
1.1 0.223635 0.0003039357
1.2 0.1669823 0.0002518646
1.3 0.1261194 0.0002105821
1.4 0.096883 0.00017807
1.5 0.07503817 0.0001515579
1.6 0.05918192 0.0001304449
1.7 0.04659002 0.0001123782
1.8 0.03702762 9.743274e-05
1.9 0.0295226 8.473493e-05
2.0 0.02376657 7.414553e-05
2.1 0.01918534 6.504727e-05
2.2 0.01563085 5.739204e-05
2.3 0.01255217 5.032211e-05
2.4 0.01030185 4.464842e-05
2.5 0.007409719 2.317825e-05
2.75 0.004592962 1.743345e-05
3.0 0.002891997 1.326481e-05
3.25 0.001870945 1.026475e-05
3.5 0.001023158 5.110316e-06
4.0 0.0004675145 3.241775e-06
4.5 0.0002333739 2.164919e-06
5.0 9.569233e-05 9.170041e-07
6.0 3.308629e-05 4.945782e-07
7.0 1.327081e-05 2.911163e-07
8.0 6.038057e-06 1.841793e-07
