BEGIN HISTO1D ATLAS_2010_I882098_d17-x01-y01
0.5 0.0350235 0.0002265055
1.5 0.04564085 0.0002585687
2.5 0.06416702 0.0003065879
3.5 0.08281477 0.0003482996
4.5 0.09776666 0.0003784377
5.5 0.1021012 0.0003867359
6.5 0.09668559 0.0003763396
7.5 0.08518492 0.0003532486
8.5 0.07153383 0.000323709
9.5 0.05807171 0.000291663
10.5 0.04720679 0.000262967
11.5 0.03742295 0.0002341359
12.5 0.03021727 0.0002103908
13.5 0.02495254 0.0001911861
14.5 0.02050227 0.0001733006
15.5 0.01673903 0.0001565901
16.5 0.01401438 0.0001432801
17.5 0.01170135 0.0001309234
18.5 0.009934726 0.000120636
19.5 0.008150518 0.0001092677
20.5 0.006796981 9.978312e-05
21.5 0.005649991 9.097518e-05
22.5 0.004743238 8.335593e-05
23.5 0.003811583 7.472256e-05
24.5 0.003227101 6.875517e-05
25.5 0.002682171 6.268192e-05
26.5 0.002207554 5.686627e-05
27.5 0.001790067 5.120751e-05
28.5 0.001489769 4.671524e-05
29.5 0.00126418 4.303318e-05
30.5 0.001073747 3.965976e-05
31.5 0.0007646604 1.932292e-05
34.5 0.0003794005 1.054297e-05
39.5 0.0001059099 3.93883e-06
49.5 1.435569e-05 1.450144e-06
59.5 3.662167e-06 7.324333e-07
69.5 0.0 nan
79.5 7.324333e-08 7.324333e-08
99.5 0.0 nan
120.5 0 0
END

BEGIN HISTO1D ATLAS_2010_I882098_d10-x01-y01
0.5 1.154873 0.0009939014
0.6 0.7681124 0.0007449687
0.7 0.5102789 0.000564965
0.8 0.338124 0.0004317687
0.9 0.2248123 0.0003329296
1.0 0.1495785 0.0002582492
1.1 0.1005269 0.0002022307
1.2 0.06853306 0.0001601341
1.3 0.04766307 0.0001284791
1.4 0.03369027 0.0001042061
1.5 0.02434016 8.565386e-05
1.6 0.01789172 7.117469e-05
1.7 0.01353564 6.010368e-05
1.8 0.01030262 5.099864e-05
1.9 0.00801779 4.381593e-05
2.0 0.006245413 3.770958e-05
2.1 0.004907566 3.264109e-05
2.2 0.003943063 2.860083e-05
2.3 0.003157725 2.504112e-05
2.4 0.002596385 2.22384e-05
2.5 0.001815885 1.138562e-05
2.75 0.00114783 8.644262e-06
3.0 0.0007441651 6.675959e-06
3.25 0.0004984514 5.257366e-06
3.5 0.0002869638 2.684076e-06
4.0 0.000145464 1.793338e-06
4.5 7.903055e-05 1.249216e-06
5.0 3.629261e-05 5.595652e-07
6.0 1.420672e-05 3.212873e-07
7.0 5.88779e-06 1.920741e-07
8.0 2.897497e-06 1.265285e-07
9.0 1.62925e-06 8.972969e-08
10.0 3.701183e-07 1.739031e-08
15.0 4.124552e-08 4.808481e-09
20.0 5.218777e-09 1.04778e-09
30.0 5.367865e-10 1.906625e-10
50.0 0 0
END

BEGIN HISTO1D L3_2004_I652683_d59-x01-y02
1.0 1.406349e-05 4.240303e-06
