BEGIN HISTO1D ATLAS_2010_I882098_d17-x01-y01
0.5 0.1322208 0.0004544826
1.5 0.1358108 0.0004606111
2.5 0.1256956 0.000443126
3.5 0.1095378 0.0004136655
4.5 0.09160384 0.0003782893
5.5 0.07463218 0.0003414525
6.5 0.06072398 0.0003079976
7.5 0.04914345 0.0002770768
8.5 0.03983747 0.000249467
9.5 0.032064 0.0002238083
10.5 0.0261511 0.0002021214
11.5 0.02138954 0.0001827965
12.5 0.0175028 0.0001653564
13.5 0.01457682 0.0001509033
14.5 0.01186798 0.0001361619
15.5 0.009794947 0.0001236996
16.5 0.008029669 0.0001119995
17.5 0.006878333 0.0001036594
18.5 0.005478609 9.251293e-05
19.5 0.004811553 8.669816e-05
20.5 0.003885173 7.790627e-05
21.5 0.00311345 6.9741e-05
22.5 0.002682284 6.47321e-05
23.5 0.002107398 5.737735e-05
24.5 0.001737158 5.209391e-05
25.5 0.001502829 4.845316e-05
26.5 0.001171644 4.27824e-05
27.5 0.001079475 4.106516e-05
28.5 0.000901385 3.752515e-05
29.5 0.0006467477 3.178591e-05
30.5 0.0005655137 2.972274e-05
31.5 0.0004014835 1.445907e-05
34.5 0.0001899626 7.704001e-06
39.5 5.76449e-05 3.000874e-06
49.5 9.841812e-06 1.239952e-06
59.5 2.343289e-06 6.050345e-07
69.5 3.124385e-07 2.209274e-07
79.5 0.0 nan
99.5 0.0 nan
120.5 0 0
END

BEGIN HISTO1D ATLAS_2010_I882098_d10-x01-y01
0.5 0.9726088 0.0009432289
0.6 0.5450929 0.0006487151
0.7 0.3190553 0.000461578
0.8 0.1973589 0.0003407512
0.9 0.1289576 0.0002603755
1.0 0.08804319 0.0002045667
1.1 0.06227363 0.0001643438
1.2 0.04473059 0.0001335764
1.3 0.03305051 0.0001104711
1.4 0.02469015 9.211224e-05
1.5 0.01862855 7.737369e-05
1.6 0.01436393 6.584564e-05
1.7 0.01114748 5.632529e-05
1.8 0.008786134 4.862985e-05
1.9 0.007009797 4.230379e-05
2.0 0.005542372 3.668398e-05
2.1 0.004501106 3.227823e-05
2.2 0.003666598 2.847956e-05
2.3 0.003032061 2.53378e-05
2.4 0.002510235 2.257969e-05
2.5 0.001801792 1.170958e-05
2.75 0.001168343 9.007672e-06
3.0 0.0007729012 7.025362e-06
3.25 0.0005293835 5.592667e-06
3.5 0.0003158312 2.906656e-06
4.0 0.0001652364 1.973541e-06
4.5 9.17615e-05 1.390326e-06
5.0 4.295373e-05 6.284549e-07
6.0 1.741141e-05 3.671046e-07
7.0 7.778645e-06 2.281721e-07
8.0 3.515786e-06 1.440866e-07
9.0 1.997735e-06 1.026639e-07
10.0 5.165293e-07 2.118607e-08
15.0 5.361844e-08 5.670794e-09
20.0 8.631857e-09 1.37519e-09
30.0 8.259838e-10 2.400048e-10
50.0 0 0
END

BEGIN HISTO1D L3_2004_I652683_d59-x01-y02
1.0 1.789565e-05 4.782814e-06
3.0 0.0002045217 1.616886e-05
5.0 0.001577374 4.490317e-05
7.0 0.007554521 9.826824e-05
9.0 0.023079 0.0001717585
11.0 0.05110486 0.0002555882
13.0 0.08486884 0.0003293699
15.0 0.1132526 0.0003804818
17.0 0.128616 0.0004054687
19.0 0.1256645 0.0004007893
21.0 0.1132526 0.0003804818
23.0 0.09503996 0.0003485482
25.0 0.07519241 0.000310025
27.0 0.056618 0.0002690215
29.0 0.04170709 0.0002308951
31.0 0.02915329 0.0001930428
33.0 0.01980793 0.0001591216
35.0 0.01279028 0.0001278644
37.0 0.008448025 0.0001039172
39.0 0.005061913 8.043907e-05
41.0 0.003076774 6.271299e-05
43.0 0.001831748 4.838854e-05
45.0 0.0009523043 3.488973e-05
47.0 0.0005739391 2.708586e-05
49.0 0.0002569304 1.812247e-05
51.0 0.0001354956 1.31605e-05
53.0 7.669564e-05 9.901365e-06
55.0 5.113043e-05 8.084431e-06
57.0 0 0
END

BEGIN HISTO1D L3_2004_I652683_d65-x01-y02
0.0 0.01275065 0.0002854703
0.2 0.07824234 0.0007071567
0.4 0.2120698 0.001164218
0.6 0.4304415 0.001658639
0.8 0.7347315 0.002167001
1.0 1.121898 0.002677758
1.2 1.567339 0.003165019
1.4 2.052976 0.003622319
1.6 2.556374 0.004042099
1.8 3.061204 0.004423244
2.0 3.568054 0.004775407
2.2 4.062268 0.005095409
2.4 4.546575 0.005390598
2.6 5.028135 0.005668892
2.8 5.495447 0.005926472
3.0 5.89576 0.006138534
3.2 6.228728 0.006309492
3.4 6.462733 0.006426919
3.6 6.599558 0.006494596
3.8 6.614942 0.006502161
4.0 6.501579 0.006446206
4.2 6.198095 0.006293958
4.4 5.69577 0.006033523
4.6 5.039249 0.005675154
4.8 4.251585 0.005212789
5.0 3.430021 0.004682126
5.2 2.625982 0.004096761
5.4 1.926237 0.003508727
5.6 1.346136 0.002933184
5.8 0.9031935 0.00240262
6.0 0.5968647 0.001953137
6.2 0.3813435 0.00156118
6.4 0.2439497 0.001248662
6.6 0.1577566 0.001004127
6.8 0.1057761 0.0008222208
7.0 0.07184465 0.0006776289
7.2 0.0525493 0.000579533
7.4 0.03878243 0.0004978657
7.6 0.03045456 0.0004411852
7.8 0.02346248 0.0003872413
8.0 0 0
END

BEGIN HISTO1D ALEPH_1996_I428072_d17-x01-y01
0.2 0.04369 0.0006609841
0.3 0.083 0.0009110434
0.4 0.14278 0.001194906
0.5 0.21708 0.001473363
0.6 0.31608 0.001777864
0.7 0.43971 0.002096926
0.8 0.5785 0.002405203
0.9 0.74195 0.002723876
1.0 0.92252 0.003037301
1.1 1.13226 0.003364907
1.2 1.34837 0.003672016
1.3 1.59344 0.003991792
1.4 1.84402 0.004294205
1.5 2.107 0.004590207
1.6 2.37834 0.004876823
1.7 2.67552 0.005172543
1.8 2.96568 0.005445806
1.9 3.24634 0.005697666
2.0 3.53285 0.005943778
2.1 3.82339 0.006183357
2.2 4.10279 0.006405302
2.3 4.37021 0.006610756
2.4 4.64161 0.006812936
2.5 4.89448 0.006996056
2.6 5.14229 0.007170976
2.7 5.38944 0.007341281
2.8 5.63625 0.007507496
2.9 5.84027 0.007642166
3.0 6.04215 0.007773127
3.1 6.24824 0.007904581
3.2 6.40858 0.008005361
3.3 6.54364 0.008089277
3.4 6.66157 0.008161844
3.5 6.75976 0.008221776
3.6 6.83031 0.008264569
3.7 6.85853 0.008281624
3.8 6.85807 0.008281347
3.9 6.80954 0.008251994
4.0 6.73321 0.008205614
4.1 6.60991 0.008130135
4.2 6.43939 0.008024581
4.3 6.20435 0.00787677
4.4 5.94257 0.007708807
4.5 5.61699 0.007494658
4.6 5.28103 0.00726707
4.7 4.89563 0.006996878
4.8 4.49597 0.006705199
4.9 4.07796 0.006385891
5.0 3.65862 0.006048653
5.1 3.24479 0.005696306
5.2 2.82333 0.005313502
5.3 2.45372 0.004953504
5.4 0 0
END

BEGIN HISTO1D EHS_1988_I265504_d06-x01-y01
0.0 692.0027 0.9133649
0.02 493.2373 0.7711136
0.04 374.9319 0.6723054
0.06 297.1023 0.5984714
0.08 239.0195 0.5367933
0.1 195.6768 0.4856911
0.12 163.1382 0.443474
0.14 136.4452 0.4055734
0.16 114.326 0.3712469
0.18 97.51233 0.3428626
0.2 75.24388 0.1904829
0.25 52.1178 0.1585307
0.3 37.5742 0.1346063
0.35 27.70181 0.1155778
0.4 20.52259 0.09948016
0.45 15.74095 0.0871236
0.5 12.14314 0.07652193
0.55 9.674199 0.06830113
0.6 7.539433 0.06029617
0.65 6.144867 0.0544348
0.7 4.958618 0.04889908
0.75 4.161516 0.04479672
0.8 3.469537 0.0409031
0.85 2.895701 0.03736778
0.9 2.423131 0.03418289
0.95 2.079311 0.03166505
1.0 1.690405 0.02018835
1.1 1.276182 0.0175413
1.2 0.9403194 0.01505716
1.3 0.7483978 0.01343296
1.4 0.574077 0.01176496
1.5 0.4785985 0.01074215
1.6 0.3809499 0.009583835
1.7 0.307171 0.008605884
1.8 0.2717282 0.008094178
1.9 0.2126568 0.007160528
2.0 0.1621448 0.004421218
2.2 0.1262198 0.003900804
2.4 0.09354972 0.003358239
2.6 0.06678679 0.002837499
