BEGIN HISTO1D ATLAS_2010_I882098_d17-x01-y01
0.5 0.1005053 0.0003936512
1.5 0.09441197 0.0003815318
2.5 0.07975232 0.0003506621
3.5 0.06491074 0.0003163556
4.5 0.05301249 0.0002858948
5.5 0.04406838 0.0002606638
6.5 0.03725815 0.0002396778
7.5 0.03273444 0.0002246568
8.5 0.02864398 0.0002101522
9.5 0.02549404 0.0001982607
10.5 0.0232291 0.0001892489
11.5 0.02085007 0.0001792961
12.5 0.01919107 0.0001720152
13.5 0.01752744 0.0001643904
14.5 0.0162539 0.0001583055
15.5 0.01507132 0.0001524379
16.5 0.01432662 0.000148624
17.5 0.0131132 0.0001421908
18.5 0.01236388 0.0001380685
19.5 0.01185662 0.0001352065
20.5 0.0111628 0.0001311909
21.5 0.01071567 0.0001285366
22.5 0.009946298 0.0001238363
23.5 0.009553134 0.0001213641
24.5 0.009392784 0.0001203412
25.5 0.008702047 0.0001158318
26.5 0.008167035 0.0001122146
27.5 0.007878714 0.0001102161
28.5 0.007792372 0.0001096105
29.5 0.007508677 0.0001075967
30.5 0.007187977 0.0001052739
31.5 0.006661188 5.851032e-05
34.5 0.005801879 4.229768e-05
39.5 0.004575821 2.656145e-05
49.5 0.003339434 2.2691e-05
59.5 0.002256766 1.865351e-05
69.5 0.001385019 1.461319e-05
79.5 0.0005305412 6.395313e-06
99.5 9.713483e-05 2.670515e-06
120.5 0 0
END

BEGIN HISTO1D ATLAS_2010_I882098_d10-x01-y01
0.5 2.461319 0.001490313
0.6 1.43321 0.001044707
0.7 0.8785496 0.0007607031
0.8 0.5694112 0.0005748775
0.9 0.3847352 0.0004467525
1.0 0.2710902 0.0003565801
1.1 0.1951906 0.000289044
1.2 0.1423212 0.0002366911
1.3 0.1056869 0.0001962401
1.4 0.07919952 0.000163895
1.5 0.06004239 0.0001380046
1.6 0.04607485 0.000117163
1.7 0.035241 9.948822e-05
1.8 0.02742553 8.535628e-05
1.9 0.02139005 7.341893e-05
2.0 0.01660311 6.30817e-05
2.1 0.013187 5.489647e-05
2.2 0.01036233 4.756554e-05
2.3 0.008260072 4.155458e-05
2.4 0.00664267 3.649409e-05
2.5 0.004615937 1.86246e-05
2.75 0.002730285 1.368325e-05
3.0 0.001692165 1.032928e-05
3.25 0.001047435 7.818462e-06
3.5 0.0005658545 3.868758e-06
4.0 0.0002587165 2.454381e-06
4.5 0.0001318473 1.65623e-06
5.0 5.449945e-05 7.043382e-07
6.0 1.941376e-05 3.85496e-07
7.0 7.837176e-06 2.277372e-07
8.0 3.362433e-06 1.400555e-07
9.0 1.681608e-06 9.346677e-08
10.0 5.135754e-07 2.096673e-08
15.0 5.50156e-08 5.718719e-09
20.0 8.585094e-09 1.346551e-09
30.0 7.77322e-10 2.26722e-10
50.0 0 0
END

BEGIN HISTO1D L3_2004_I652683_d59-x01-y02
1.0 2.55777e-06 1.808617e-06
3.0 8.184865e-05 1.023108e-05
5.0 0.0007750044 3.14824e-05
7.0 0.003936409 7.09522e-05
9.0 0.0131009 0.0001294394
11.0 0.03271133 0.0002045337
13.0 0.0625183 0.0002827609
15.0 0.09367451 0.0003461198
17.0 0.1174349 0.0003875381
19.0 0.1247872 0.0003994853
21.0 0.1193264 0.0003906466
23.0 0.1056832 0.0003676367
