BEGIN HISTO1D ATLAS_2010_I882098_d17-x01-y01
0.5 0.08987934 0.0003680181
1.5 0.09730073 0.0003829105
2.5 0.09455368 0.0003774666
3.5 0.084328 0.0003564718
4.5 0.07328709 0.0003323174
5.5 0.06159823 0.0003046656
6.5 0.05258859 0.0002815043
7.5 0.04489145 0.0002600885
8.5 0.03935367 0.0002435185
9.5 0.03415795 0.0002268742
10.5 0.03099199 0.0002161046
11.5 0.02763919 0.0002040807
12.5 0.02527941 0.0001951744
13.5 0.02243744 0.0001838764
14.5 0.02060507 0.0001762083
15.5 0.01900175 0.0001692139
16.5 0.01733514 0.0001616229
17.5 0.01573484 0.0001539822
18.5 0.01426262 0.0001466017
19.5 0.01298026 0.000139856
20.5 0.01175366 0.000133084
21.5 0.01091885 0.0001282708
22.5 0.009695264 0.0001208702
23.5 0.008867987 0.0001155984
24.5 0.008201946 0.0001111726
25.5 0.007377683 0.0001054385
26.5 0.006759862 0.0001009272
27.5 0.006032039 9.533917e-05
28.5 0.005480521 9.087621e-05
29.5 0.005132432 8.794292e-05
30.5 0.004523653 8.256271e-05
31.5 0.003694367 4.307732e-05
34.5 0.002401665 2.690361e-05
39.5 0.001038089 1.25071e-05
49.5 0.0002751562 6.439156e-06
59.5 6.374101e-05 3.099194e-06
69.5 1.50688e-05 1.50688e-06
79.5 1.8836e-06 3.767199e-07
99.5 0.0 nan
120.5 0 0
END

BEGIN HISTO1D ATLAS_2010_I882098_d10-x01-y01
0.5 1.274464 0.00105944
0.6 0.8084004 0.0007753517
0.7 0.5190001 0.0005779284
0.8 0.3421361 0.0004405352
0.9 0.2324814 0.0003433057
1.0 0.1628838 0.0002732477
1.1 0.1179395 0.000222106
1.2 0.08666364 0.0001825858
1.3 0.06516907 0.0001523313
1.4 0.04969738 0.000128346
1.5 0.03817947 0.000108787
1.6 0.02959381 9.28244e-05
1.7 0.02338512 8.011662e-05
1.8 0.01850139 6.930441e-05
1.9 0.01472547 6.021498e-05
2.0 0.01175802 5.248177e-05
2.1 0.00950384 4.607039e-05
2.2 0.007727744 4.06088e-05
2.3 0.006382708 3.611051e-05
2.4 0.00521528 3.196412e-05
2.5 0.003746257 1.658485e-05
2.75 0.00241733 1.272469e-05
3.0 0.001551052 9.775222e-06
3.25 0.001045618 7.721269e-06
3.5 0.0006073572 3.960482e-06
4.0 0.0003043472 2.63055e-06
4.5 0.0001668409 1.840961e-06
5.0 7.553546e-05 8.19485e-07
6.0 2.876397e-05 4.638416e-07
7.0 1.240384e-05 2.83352e-07
8.0 5.849715e-06 1.823723e-07
9.0 3.082718e-06 1.250751e-07
10.0 7.805135e-07 2.560989e-08
15.0 8.002365e-08 6.807337e-09
20.0 1.058553e-08 1.502252e-09
30.0 9.769942e-10 2.628083e-10
50.0 0 0
END

BEGIN HISTO1D L3_2004_I652683_d59-x01-y02
1.0 7.282046e-05 9.645306e-06
3.0 0.0008649027 3.324091e-05
5.0 0.005774535 8.589103e-05
7.0 0.02184103 0.0001670421
9.0 0.05361758 0.0002617236
11.0 0.09365734 0.0003459077
13.0 0.1261455 0.0004014442
15.0 0.1408169 0.0004241473
17.0 0.1347153 0.0004148564
19.0 0.1170519 0.0003867038
21.0 0.09330857 0.000345263
23.0 0.07048127 0.0003000725
25.0 0.05085679 0.0002548964
27.0 0.03441086 0.0002096704
29.0 0.02259095 0.0001698856
31.0 0.01420766 0.0001347257
33.0 0.008586427 0.0001047359
35.0 0.005068049 8.04655e-05
37.0 0.002887268 6.073413e-05
39.0 0.001549671 4.449477e-05
41.0 0.0007639761 3.124131e-05
43.0 0.0003870983 2.223821e-05
45.0 0.0001929104 1.569882e-05
47.0 8.942864e-05 1.068877e-05
49.0 2.555104e-05 5.713386e-06
51.0 2.044083e-05 5.110208e-06
53.0 6.38776e-06 2.856693e-06
55.0 6.38776e-06 2.856693e-06
57.0 0 0
END

BEGIN HISTO1D L3_2004_I652683_d65-x01-y02
0.0 0.03246898 0.0004554164
0.2 0.1464841 0.0009673186
0.4 0.3216876 0.001433479
0.6 0.5732376 0.001913558
0.8 0.8920571 0.0023871
1.0 1.267421 0.002845344
1.2 1.683839 0.003279628
1.4 2.116808 0.003677181
1.6 2.553015 0.004038322
1.8 2.982611 0.004364883
2.0 3.411639 0.004668268
2.2 3.815843 0.004937073
2.4 4.203287 0.005181659
2.6 4.614856 0.005429419
2.8 4.973593 0.005636499
3.0 5.27507 0.005804815
3.2 5.513608 0.005934611
3.4 5.660379 0.006013081
3.6 5.704206 0.006036315
3.8 5.630836 0.005997369
4.0 5.416348 0.005882035
4.2 5.058774 0.005684561
4.4 4.549644 0.005390921
4.6 3.931187 0.005011136
4.8 3.256308 0.004560758
5.0 2.596139 0.004072286
5.2 1.973454 0.003550486
5.4 1.447754 0.003041037
5.6 1.010595 0.002540755
5.8 0.6766363 0.002078988
6.0 0.4462681 0.001688388
6.2 0.2901704 0.001361447
6.4 0.1864396 0.001091298
