BEGIN HISTO1D ATLAS_2010_I882098_d17-x01-y01
0.5 0.1228262 0.0004430666
1.5 0.09901531 0.0003978091
2.5 0.0771863 0.0003512316
3.5 0.0619469 0.000314654
4.5 0.0502045 0.0002832662
5.5 0.04225636 0.000259878
6.5 0.03587291 0.0002394456
7.5 0.03150807 0.000224406
8.5 0.02792477 0.0002112605
9.5 0.02480337 0.0001991035
10.5 0.02225575 0.0001886013
11.5 0.02062712 0.0001815695
12.5 0.01850304 0.000171967
13.5 0.01724041 0.0001659959
14.5 0.01577481 0.0001587836
15.5 0.01476791 0.0001536325
16.5 0.01380256 0.0001485263
17.5 0.01301302 0.0001442157
18.5 0.01227463 0.0001400644
19.5 0.0115618 0.0001359366
20.5 0.01098004 0.0001324724
21.5 0.01054371 0.0001298136
22.5 0.009837281 0.0001253895
23.5 0.009482468 0.0001231074
24.5 0.008959837 0.0001196668
25.5 0.008721697 0.0001180658
26.5 0.008290167 0.0001151079
27.5 0.007943345 0.0001126744
28.5 0.007610907 0.0001102914
29.5 0.007673239 0.0001107421
30.5 0.007022748 0.0001059442
31.5 0.0066381 5.94682e-05
34.5 0.005802318 4.306647e-05
39.5 0.004493024 2.679742e-05
49.5 0.003194439 2.259544e-05
59.5 0.002056319 1.812879e-05
69.5 0.001221229 1.397083e-05
79.5 0.0004632552 6.084413e-06
99.5 7.481372e-05 2.386187e-06
120.5 0 0
END

BEGIN HISTO1D ATLAS_2010_I882098_d10-x01-y01
0.5 2.258253 0.001453494
0.6 1.323199 0.001021931
0.7 0.8315825 0.0007534165
0.8 0.5516359 0.000576018
0.9 0.3806202 0.0004523903
1.0 0.2698557 0.0003622081
1.1 0.195863 0.0002947847
1.2 0.1439758 0.000242376
1.3 0.1072791 0.0002012912
1.4 0.08104016 0.0001687873
1.5 0.06137529 0.0001420605
1.6 0.0469572 0.0001204259
1.7 0.03624747 0.0001027276
1.8 0.02795471 8.774007e-05
1.9 0.02186311 7.55742e-05
2.0 0.01706044 6.510269e-05
2.1 0.01353067 5.661335e-05
2.2 0.01074245 4.931094e-05
2.3 0.008581191 4.312262e-05
2.4 0.006897106 3.786169e-05
2.5 0.004767108 1.927177e-05
2.75 0.002857121 1.425022e-05
3.0 0.001772477 1.076336e-05
3.25 0.001104322 8.172624e-06
3.5 0.0006037837 4.068603e-06
4.0 0.0002754965 2.578669e-06
4.5 0.0001405648 1.740938e-06
5.0 5.966196e-05 7.499316e-07
6.0 2.135409e-05 4.115193e-07
7.0 8.915791e-06 2.471745e-07
8.0 4.147997e-06 1.582364e-07
9.0 2.036387e-06 1.047871e-07
10.0 5.301207e-07 2.169494e-08
15.0 5.926766e-08 6.033355e-09
20.0 1.098971e-08 1.562019e-09
30.0 3.85218e-10 1.729809e-10
50.0 0 0
END

BEGIN HISTO1D L3_2004_I652683_d59-x01-y02
1.0 7.665371e-06 3.129375e-06
3.0 0.0001226459 1.25175e-05
5.0 0.001024605 3.618004e-05
7.0 0.004812575 7.841149e-05
9.0 0.01594397 0.0001427214
11.0 0.03769063 0.0002194359
13.0 0.06776443 0.0002942333
15.0 0.09763766 0.0003531829
17.0 0.1194801 0.0003906959
19.0 0.1238353 0.0003977528
21.0 0.1172252 0.0003869916
23.0 0.1024336 0.0003617531
25.0 0.08421432 0.0003280076
27.0 0.06577144 0.0002898742
29.0 0.05011236 0.000253025
31.0 0.03660215 0.0002162441
33.0 0.02601371 0.0001823023
35.0 0.018066 0.0001519225
37.0 0.01188132 0.0001232036
39.0 0.007656428 9.890177e-05
41.0 0.00470015 7.749021e-05
43.0 0.003064871 6.257445e-05
45.0 0.001727264 4.697538e-05
47.0 0.001029715 3.627016e-05
49.0 0.0005621272 2.679836e-05
51.0 0.000300227 1.958465e-05
53.0 0.0001609728 1.43406e-05
55.0 8.176396e-05 1.022049e-05
57.0 0 0
END

BEGIN HISTO1D L3_2004_I652683_d65-x01-y02
0.0 0.009313426 0.0002439106
0.2 0.06271551 0.0006329413
0.4 0.1786287 0.001068198
0.6 0.3778836 0.001553656
0.8 0.6723999 0.002072477
1.0 1.05625 0.002597522
1.2 1.513419 0.003109249
1.4 2.008155 0.003581579
1.6 2.533041 0.004022509
1.8 3.066021 0.004425512
2.0 3.597672 0.004793875
2.2 4.127681 0.005134865
2.4 4.650715 0.005450493
2.6 5.16715 0.005745152
2.8 5.660595 0.006013219
3.0 6.126516 0.006255798
3.2 6.494926 0.006441145
3.4 6.789609 0.006585645
3.6 6.945886 0.006661006
3.8 7.006085 0.006689808
4.0 6.921453 0.00664928
4.2 6.662057 0.006523492
4.4 6.213294 0.006299947
4.6 5.568694 0.005964206
4.8 4.752294 0.005509695
5.0 3.848106 0.004957919
5.2 2.975211 0.004359482
5.4 2.188827 0.003739226
5.6 1.531011 0.003127268
5.8 1.038837 0.002576022
6.0 0.6763987 0.002078631
6.2 0.4337386 0.001664524
6.4 0.2780933 0.001332819
6.6 0.1798999 0.001071992
6.8 0.1178487 0.0008676375
7.0 0.08066525 0.000717826
7.2 0.05849317 0.0006112636
7.4 0.04360957 0.0005277969
7.6 0.03282695 0.0004579217
7.8 0.02553207 0.000403849
8.0 0 0
END

BEGIN HISTO1D ALEPH_1996_I428072_d17-x01-y01
0.2 0.03381 0.0005814637
0.3 0.06807 0.0008250455
0.4 0.11881 0.00109
0.5 0.18798 0.001371058
0.6 0.27943 0.001671616
0.7 0.39316 0.001982826
0.8 0.53007 0.002302325
0.9 0.68907 0.002625014
1.0 0.87359 0.002955656
1.1 1.06929 0.00327
1.2 1.30144 0.003607548
1.3 1.54278 0.003927824
1.4 1.79797 0.004240248
1.5 2.07548 0.004555744
1.6 2.35726 0.004855162
1.7 2.64374 0.005141731
1.8 2.94639 0.005428066
1.9 3.24631 0.00569764
2.0 3.54586 0.005954712
2.1 3.83525 0.00619294
2.2 4.12095 0.006419463
2.3 4.4311 0.006656651
2.4 4.70161 0.006856829
2.5 4.9788 0.007056061
2.6 5.23861 0.007237824
2.7 5.50779 0.007421449
2.8 5.75163 0.00758395
2.9 5.98723 0.007737719
3.0 6.23187 0.007894219
3.1 6.42867 0.008017899
3.2 6.62316 0.00813828
3.3 6.79034 0.008240352
3.4 6.93762 0.008329238
3.5 7.06297 0.008404148
3.6 7.13344 0.008445969
3.7 7.19061 0.008479746
3.8 7.20479 0.008488103
3.9 7.19561 0.008482694
4.0 7.12774 0.008442594
4.1 7.01262 0.008374139
4.2 6.87452 0.008291273
4.3 6.67187 0.008168152
4.4 6.43794 0.008023677
4.5 6.13209 0.007830766
4.6 5.80242 0.007617362
4.7 5.42098 0.00736273
4.8 4.99391 0.00706676
4.9 4.55719 0.006750696
5.0 4.09018 0.006395452
5.1 3.62888 0.006024019
5.2 3.19312 0.00565077
5.3 2.77409 0.005266963
5.4 0 0
END

BEGIN HISTO1D EHS_1988_I265504_d06-x01-y01
0.0 786.1504 0.9735163
0.02 553.1308 0.8165905
0.04 419.104 0.7108063
0.06 325.1926 0.6261245
0.08 259.2665 0.5590667
0.1 208.722 0.5016196
0.12 170.293 0.4530946
0.14 139.5868 0.410216
0.16 115.587 0.3732887
0.18 96.61661 0.3412843
0.2 72.26137 0.1866696
0.25 48.60005 0.1530871
0.3 34.15867 0.1283426
0.35 24.14837 0.1079106
0.4 17.79422 0.09263175
0.45 13.51215 0.08072027
0.5 10.41536 0.07086921
0.55 8.199103 0.0628787
0.6 6.479524 0.05589744
0.65 5.200207 0.05007613
0.7 4.256512 0.04530513
0.75 3.499435 0.04107895
0.8 2.929457 0.03758495
0.85 2.469906 0.03451124
0.9 2.11596 0.03194288
0.95 1.828077 0.02969051
1.0 1.442546 0.01864963
1.1 1.094146 0.01624213
1.2 0.8535207 0.01434539
1.3 0.6695556 0.0127057
1.4 0.5362232 0.01137046
1.5 0.4335113 0.01022364
1.6 0.334175 0.008976197
1.7 0.2934279 0.008411163
1.8 0.2490641 0.007749273
1.9 0.2063881 0.007054198
2.0 0.1627476 0.004429428
2.2 0.1138028 0.003703964
2.4 0.07715441 0.003049796
2.6 0.06437571 0.00278581
2.8 0.04978871 0.002449942
3.0 0.03652779 0.00148384
3.4 0.02145857 0.001137302
3.8 0.01398424 0.0009181101
4.2 0.009463471 0.0007552672
4.6 0.005244089 0.0005622253
5.0 0 0
END

