BEGIN HISTO1D ATLAS_2010_I882098_d17-x01-y01
0.5 0.1118922 0.0004138881
1.5 0.1252545 0.0004379047
2.5 0.1232428 0.0004343739
3.5 0.1119642 0.0004140211
4.5 0.09573748 0.0003828458
5.5 0.07976184 0.0003494463
6.5 0.06480889 0.0003149925
7.5 0.05208196 0.0002823752
8.5 0.04298343 0.0002565272
9.5 0.03435949 0.000229354
10.5 0.02757118 0.0002054521
11.5 0.02280834 0.0001868658
12.5 0.01881405 0.0001697165
13.5 0.01549492 0.0001540201
14.5 0.01267028 0.0001392759
15.5 0.01071064 0.0001280533
16.5 0.008596379 0.0001147204
17.5 0.007129713 0.0001044766
18.5 0.005851355 9.464793e-05
19.5 0.005001669 8.750651e-05
20.5 0.003884063 7.711272e-05
21.5 0.003283924 7.090542e-05
22.5 0.002780236 6.524147e-05
23.5 0.00227961 5.907628e-05
24.5 0.001948921 5.462356e-05
25.5 0.001569241 4.901486e-05
26.5 0.001267641 4.405355e-05
27.5 0.001103827 4.110867e-05
28.5 0.000875713 3.66154e-05
29.5 0.0007471118 3.382016e-05
30.5 0.0006123867 3.061934e-05
31.5 0.0003954998 1.420677e-05
34.5 0.0002118858 8.05469e-06
39.5 5.251216e-05 2.83539e-06
49.5 1.178844e-05 1.343418e-06
59.5 1.83716e-06 5.303425e-07
69.5 3.061934e-07 2.165114e-07
79.5 7.654834e-08 7.654834e-08
99.5 0.0 nan
120.5 0 0
END

BEGIN HISTO1D ATLAS_2010_I882098_d10-x01-y01
0.5 0.9624169 0.0009284809
0.6 0.5651225 0.0006537471
0.7 0.3398232 0.0004715124
0.8 0.2117103 0.0003493561
0.9 0.1383707 0.0002670124
1.0 0.09406915 0.0002093254
1.1 0.06583877 0.0001672877
1.2 0.04767786 0.0001365098
1.3 0.03514143 0.0001127524
1.4 0.02616649 9.386683e-05
1.5 0.02007738 7.952083e-05
1.6 0.01546479 6.763509e-05
1.7 0.01209244 5.807282e-05
1.8 0.009678761 5.052543e-05
1.9 0.007675804 4.382221e-05
2.0 0.00607043 3.800856e-05
2.1 0.004954285 3.352845e-05
2.2 0.004029848 2.955552e-05
2.3 0.003283226 2.610212e-05
2.4 0.002757083 2.342992e-05
2.5 0.001974499 1.213334e-05
2.75 0.001279553 9.331565e-06
3.0 0.0008627914 7.347622e-06
3.25 0.0005933205 5.862594e-06
3.5 0.0003522303 3.038923e-06
4.0 0.0001875257 2.081592e-06
4.5 0.0001028294 1.456636e-06
5.0 4.906852e-05 6.651951e-07
6.0 1.928854e-05 3.82854e-07
7.0 8.804085e-06 2.40237e-07
8.0 4.088063e-06 1.537265e-07
9.0 2.150844e-06 1.052502e-07
10.0 5.685486e-07 2.203534e-08
15.0 6.705614e-08 6.245811e-09
20.0 8.888271e-09 1.378455e-09
30.0 7.659203e-10 2.325626e-10
50.0 0 0
END

BEGIN HISTO1D L3_2004_I652683_d59-x01-y02
1.0 2.814365e-05 6.000245e-06
3.0 0.0003581918 2.140606e-05
5.0 0.002703069 5.880407e-05
7.0 0.01177428 0.0001227287
9.0 0.03315961 0.0002059603
11.0 0.06741298 0.0002936639
13.0 0.1024928 0.0003620974
15.0 0.1274664 0.0004038097
17.0 0.1343693 0.0004145995
19.0 0.1251062 0.0004000536
21.0 0.1068307 0.0003696808
23.0 0.08572682 0.0003311595
25.0 0.06492995 0.0002882049
27.0 0.04703571 0.0002452972
29.0 0.0328641 0.0002050405
31.0 0.02195076 0.0001675728
33.0 0.01433535 0.0001354201
