BEGIN HISTO1D ATLAS_2010_I882098_d17-x01-y01
0.5 0.1381689 0.0004690489
1.5 0.1284065 0.0004521749
2.5 0.1119389 0.0004221857
3.5 0.09400323 0.0003868871
4.5 0.0772713 0.0003507697
5.5 0.06488318 0.0003214245
6.5 0.0532944 0.0002913089
7.5 0.04575802 0.0002699271
8.5 0.03855444 0.0002477708
9.5 0.03310399 0.0002295901
10.5 0.02855796 0.0002132439
11.5 0.02458835 0.0001978689
12.5 0.02117286 0.0001836127
13.5 0.0188465 0.0001732321
14.5 0.01596603 0.0001594452
15.5 0.01404889 0.0001495664
16.5 0.01207762 0.0001386767
17.5 0.01061429 0.0001300045
18.5 0.00933249 0.0001219022
19.5 0.007964702 0.0001126154
20.5 0.006872382 0.0001046084
21.5 0.006098522 9.854287e-05
22.5 0.00526734 9.158168e-05
23.5 0.004530103 8.493114e-05
24.5 0.003823121 7.802287e-05
25.5 0.00331836 7.269e-05
26.5 0.002872515 6.763073e-05
27.5 0.002514247 6.327278e-05
28.5 0.002264255 6.004483e-05
29.5 0.00192191 5.531966e-05
30.5 0.001724465 5.240106e-05
31.5 0.001252081 2.577915e-05
34.5 0.0006929705 1.485543e-05
39.5 0.0002364571 6.136052e-06
49.5 4.999833e-05 2.821569e-06
59.5 1.114612e-05 1.332217e-06
69.5 3.503068e-06 7.468565e-07
79.5 3.980759e-07 1.780249e-07
99.5 0.0 nan
120.5 0 0
END

BEGIN HISTO1D ATLAS_2010_I882098_d10-x01-y01
0.5 1.194798 0.001055847
0.6 0.6488128 0.0007145993
0.7 0.3774167 0.000506875
0.8 0.2337288 0.0003743435
0.9 0.1530139 0.0002863564
1.0 0.1035776 0.0002240159
1.1 0.07286429 0.0001794969
1.2 0.05226759 0.000145773
1.3 0.038238 0.0001199629
1.4 0.02791598 9.888809e-05
1.5 0.02108429 8.310982e-05
1.6 0.01608608 7.035362e-05
1.7 0.01229924 5.972656e-05
1.8 0.009597979 5.130668e-05
1.9 0.007574479 4.440033e-05
2.0 0.005877181 3.813995e-05
2.1 0.004765334 3.353345e-05
2.2 0.003801922 2.928176e-05
2.3 0.003124663 2.597149e-05
2.4 0.002494167 2.272472e-05
2.5 0.001795849 1.180391e-05
2.75 0.001123774 8.919098e-06
3.0 0.000729768 6.89259e-06
3.25 0.0004909758 5.438772e-06
3.5 0.000291017 2.818311e-06
4.0 0.0001466792 1.876959e-06
4.5 8.11392e-05 1.319972e-06
5.0 3.682708e-05 5.87926e-07
6.0 1.388004e-05 3.310816e-07
7.0 6.270342e-06 2.066602e-07
8.0 3.072604e-06 1.359986e-07
9.0 1.718999e-06 9.613656e-08
10.0 3.833222e-07 1.851942e-08
15.0 3.491211e-08 4.600111e-09
20.0 5.963714e-09 1.153088e-09
30.0 1.547939e-10 1.094778e-10
50.0 0 0
END

BEGIN HISTO1D L3_2004_I652683_d59-x01-y02
1.0 3.836489e-06 2.214998e-06
3.0 9.463339e-05 1.100091e-05
5.0 0.0006419725 2.865263e-05
7.0 0.00312546 6.322128e-05
9.0 0.01074601 0.0001172276
11.0 0.02734266 0.0001869936
13.0 0.05448326 0.0002639599
15.0 0.08482477 0.0003293576
17.0 0.1088399 0.0003730787
19.0 0.120985 0.0003933435
21.0 0.119747 0.000391326
23.0 0.107469 0.0003707217
25.0 0.0911473 0.0003414116
27.0 0.07424757 0.0003081396
29.0 0.05744119 0.0002710304
31.0 0.04314515 0.0002348942
33.0 0.03149757 0.0002006989
35.0 0.02206237 0.0001679703
37.0 0.01522191 0.0001395214
39.0 0.0101603 0.0001139881
41.0 0.006626895 9.205797e-05
43.0 0.004231647 7.356328e-05
45.0 0.002463026 5.612299e-05
47.0 0.001436126 4.28551e-05
49.0 0.0008836713 3.361644e-05
51.0 0.0005013012 2.531953e-05
53.0 0.000300525 1.960409e-05
55.0 0.000172642 1.485866e-05
57.0 0 0
END

BEGIN HISTO1D L3_2004_I652683_d65-x01-y02
0.0 0.006279053 0.0002003726
0.2 0.04464394 0.0005342845
0.4 0.1420268 0.0009529641
0.6 0.3220349 0.00143497
0.8 0.6087868 0.001972986
1.0 0.9915278 0.002517931
1.2 1.458633 0.003053967
1.4 1.979206 0.003557434
1.6 2.525938 0.004018858
1.8 3.085151 0.004441499
2.0 3.661161 0.004838389
2.2 4.219038 0.005193954
2.4 4.785713 0.005531777
2.6 5.332055 0.005839002
2.8 5.87298 0.006128026
3.0 6.363456 0.006378784
3.2 6.773251 0.00658097
3.4 7.103368 0.006739435
3.6 7.300646 0.00683238
3.8 7.3812 0.00686997
4.0 7.329017 0.006845643
4.2 7.084838 0.006730639
4.4 6.618321 0.006505269
4.6 5.946794 0.006166416
4.8 5.083086 0.005701053
5.0 4.143996 0.005147555
5.2 3.201646 0.004524577
5.4 2.35063 0.00387689
5.6 1.654716 0.003252768
5.8 1.11842 0.002674199
6.0 0.7271425 0.00215626
6.2 0.4663188 0.001726763
6.4 0.2995658 0.001384004
6.6 0.1900852 0.001102467
6.8 0.1275121 0.000902957
7.0 0.08630182 0.0007428503
7.2 0.06193372 0.0006292959
7.4 0.04660695 0.0005459045
7.6 0.03498878 0.0004729941
7.8 0.02812146 0.0004240434
8.0 0 0
END

BEGIN HISTO1D ALEPH_1996_I428072_d17-x01-y01
0.2 0.023 0.0004795832
0.3 0.05033 0.0007094364
0.4 0.09244 0.0009614572
0.5 0.15591 0.001248639
0.6 0.23633 0.001537303
0.7 0.34245 0.00185054
0.8 0.478 0.002186321
0.9 0.63405 0.002518035
1.0 0.81434 0.002853664
1.1 1.01974 0.003193337
1.2 1.24902 0.003534148
1.3 1.49183 0.003862422
1.4 1.75672 0.004191324
1.5 2.04432 0.004521416
1.6 2.3306 0.004827629
1.7 2.63788 0.00513603
1.8 2.9356 0.005418118
1.9 3.25659 0.005706654
2.0 3.57089 0.005975692
2.1 3.89019 0.006237139
2.2 4.19251 0.006474959
2.3 4.49552 0.006704864
2.4 4.79834 0.006927005
2.5 5.08656 0.007132012
2.6 5.36597 0.007325278
2.7 5.65305 0.007518677
2.8 5.92247 0.007695759
2.9 6.19253 0.007869263
3.0 6.43033 0.008018934
3.1 6.66224 0.008162255
3.2 6.86908 0.008287991
3.3 7.05461 0.008399173
3.4 7.22193 0.008498194
3.5 7.3668 0.008583006
3.6 7.47278 0.008644524
3.7 7.53973 0.008683162
3.8 7.5691 0.008700057
3.9 7.56927 0.008700155
4.0 7.5262 0.008675367
4.1 7.43907 0.008625004
4.2 7.27848 0.008531401
4.3 7.0981 0.008425022
4.4 6.83551 0.008267714
4.5 6.53513 0.008084015
4.6 6.189 0.00786702
4.7 5.78624 0.007606734
4.8 5.34692 0.007312264
4.9 4.8653 0.00697517
5.0 4.39889 0.006632413
5.1 3.90855 0.00625184
5.2 3.42995 0.005856577
5.3 2.98148 0.005460293
5.4 0 0
END

BEGIN HISTO1D EHS_1988_I265504_d06-x01-y01
0.0 828.7855 0.9995659
0.02 585.8985 0.8404301
0.04 441.7199 0.7297328
0.06 344.4113 0.6443607
0.08 272.6577 0.5733228
0.1 219.5344 0.5144483
0.12 178.6522 0.4640819
0.14 146.6983 0.4205357
0.16 121.5411 0.3827824
0.18 101.1699 0.3492337
0.2 75.73477 0.1911032
0.25 50.90552 0.1566761
0.3 35.44281 0.1307328
0.35 25.20249 0.1102407
0.4 18.46016 0.09434917
0.45 14.02474 0.08223711
0.5 10.68878 0.07179339
0.55 8.239609 0.06303383
0.6 6.552338 0.05621064
0.65 5.326548 0.05068078
0.7 4.385264 0.04598522
0.75 3.600218 0.04166628
0.8 3.036508 0.03826552
0.85 2.540309 0.03499965
0.9 2.138142 0.03210988
0.95 1.800591 0.02946646
1.0 1.476543 0.01886811
1.1 1.086672 0.01618656
1.2 0.8687104 0.01447248
1.3 0.6630457 0.01264379
1.4 0.5388753 0.01139855
1.5 0.4291714 0.01017234
1.6 0.3508115 0.009196917
1.7 0.3035544 0.008555072
1.8 0.2290522 0.007431433
1.9 0.199637 0.006937867
2.0 0.1471962 0.004212487
2.2 0.1129589 0.003690206
2.4 0.08402598 0.003182711
2.6 0.06329073 0.002762234
2.8 0.04725708 0.002386843
3.0 0.0320673 0.001390294
3.4 0.02019276 0.001103248
3.8 0.01494867 0.0009492413
4.2 0.00928264 0.0007480165
4.6 0.005846858 0.0005936585
5.0 0 0
END

