BEGIN HISTO1D ATLAS_2010_I882098_d17-x01-y01
0.5 0.1292154 0.0004487998
1.5 0.1349346 0.0004586246
2.5 0.125574 0.0004424309
3.5 0.1094155 0.0004129857
4.5 0.09215642 0.0003790167
5.5 0.07502206 0.0003419716
6.5 0.06064522 0.0003074637
7.5 0.04948887 0.000277747
8.5 0.03932547 0.0002475897
9.5 0.03234672 0.0002245488
10.5 0.02672567 0.0002041079
11.5 0.0218513 0.0001845586
12.5 0.0179652 0.0001673446
13.5 0.01481642 0.0001519733
14.5 0.01212593 0.0001374843
15.5 0.009903074 0.0001242455
16.5 0.008107333 0.0001124177
17.5 0.007041112 0.000104765
18.5 0.005719247 9.442022e-05
19.5 0.00485567 8.700019e-05
20.5 0.003787891 7.684123e-05
21.5 0.003169046 7.028455e-05
22.5 0.002777786 6.58029e-05
23.5 0.002091913 5.710412e-05
24.5 0.001893945 5.433495e-05
25.5 0.00157595 4.956404e-05
26.5 0.001253277 4.419969e-05
27.5 0.001035045 4.016754e-05
28.5 0.0008589003 3.659038e-05
29.5 0.0007295197 3.372206e-05
30.5 0.0005970214 3.050637e-05
31.5 0.0004338668 1.501458e-05
34.5 0.0002035796 7.966687e-06
39.5 5.720806e-05 2.986236e-06
49.5 9.041056e-06 1.187149e-06
59.5 6.235211e-07 3.117605e-07
69.5 3.117605e-07 2.20448e-07
79.5 1.558803e-07 1.10224e-07
99.5 0.0 nan
120.5 0 0
END

BEGIN HISTO1D ATLAS_2010_I882098_d10-x01-y01
0.5 1.003463 0.0009570942
0.6 0.5572937 0.0006552478
0.7 0.3234334 0.0004642349
0.8 0.1987669 0.0003415851
0.9 0.128773 0.0002599297
1.0 0.08715731 0.0002033225
1.1 0.06127626 0.000162864
1.2 0.04408227 0.0001324591
1.3 0.03225643 0.0001090043
1.4 0.02388396 9.049912e-05
1.5 0.01817845 7.63542e-05
1.6 0.0139401 6.480064e-05
1.7 0.01081939 5.542603e-05
1.8 0.008456347 4.765792e-05
1.9 0.006693113 4.129408e-05
2.0 0.005352919 3.601279e-05
2.1 0.00432631 3.161293e-05
2.2 0.003546879 2.797996e-05
2.3 0.002914658 2.481669e-05
2.4 0.00237499 2.193956e-05
2.5 0.001716455 1.141543e-05
2.75 0.001103394 8.743637e-06
3.0 0.0007330166 6.835447e-06
3.25 0.0004998551 5.429339e-06
3.5 0.0002936373 2.8002e-06
4.0 0.0001563541 1.917562e-06
4.5 8.63786e-05 1.34701e-06
5.0 3.959782e-05 6.029317e-07
6.0 1.576533e-05 3.492034e-07
7.0 7.817386e-06 2.285229e-07
8.0 3.22679e-06 1.379145e-07
9.0 1.910524e-06 1.003224e-07
10.0 4.571932e-07 1.993649e-08
15.0 5.972197e-08 5.932679e-09
20.0 8.811628e-09 1.368172e-09
30.0 5.43308e-10 1.940068e-10
50.0 0 0
END

BEGIN HISTO1D L3_2004_I652683_d59-x01-y02
1.0 1.150144e-05 3.833812e-06
3.0 0.0001290717 1.284311e-05
5.0 0.001202539 3.920165e-05
7.0 0.006130265 8.851042e-05
9.0 0.01901315 0.0001558769
11.0 0.04357511 0.0002359794
13.0 0.07663279 0.0003129407
15.0 0.1074809 0.0003706128
17.0 0.125027 0.0003997207
19.0 0.1264136 0.0004019311
21.0 0.1155447 0.0003842641
23.0 0.09949253 0.0003565743
25.0 0.07934585 0.0003184321
27.0 0.06123492 0.0002797399
29.0 0.0451802 0.0002402862
31.0 0.03236376 0.0002033688
33.0 0.02219138 0.0001684019
35.0 0.01468989 0.0001370137
37.0 0.009601143 0.0001107685
39.0 0.005985858 8.746172e-05
41.0 0.003787806 6.957427e-05
43.0 0.00220572 5.30921e-05
45.0 0.00122043 3.949219e-05
47.0 0.0007386478 3.07237e-05
49.0 0.000387215 2.224492e-05
51.0 0.0001968023 1.585878e-05
53.0 0.0001086247 1.1782e-05
55.0 5.878512e-05 8.667393e-06
57.0 0 0
END

BEGIN HISTO1D L3_2004_I652683_d65-x01-y02
0.0 0.00978261 0.0002500156
0.2 0.06620993 0.0006504312
0.4 0.1882657 0.001096795
0.6 0.3930424 0.001584745
0.8 0.7010189 0.002116434
1.0 1.089518 0.0026385
1.2 1.544049 0.003141017
1.4 2.044355 0.003614248
1.6 2.558597 0.004043344
1.8 3.078417 0.004435101
2.0 3.609368 0.004802367
2.2 4.116818 0.005128857
2.4 4.618523 0.005432395
2.6 5.121653 0.005720643
2.8 5.596624 0.005980023
3.0 6.036209 0.006210433
3.2 6.395105 0.006392395
3.4 6.650239 0.006518661
3.6 6.799796 0.006591552
3.8 6.823195 0.006602884
4.0 6.714525 0.006550093
4.2 6.41722 0.006403438
4.4 5.915035 0.006147782
4.6 5.223601 0.005777298
4.8 4.416091 0.005312009
5.0 3.555062 0.004766102
5.2 2.725016 0.004172769
5.4 1.988962 0.003564947
5.6 1.394242 0.002984757
5.8 0.9412967 0.002452466
6.0 0.6162278 0.001984314
6.2 0.3958411 0.001590377
6.4 0.2531977 0.001271949
6.6 0.1644066 0.001024942
6.8 0.1082732 0.0008317644
7.0 0.07488713 0.0006917407
7.2 0.05339861 0.0005841236
7.4 0.03985886 0.0005046639
7.6 0.03006348 0.0004382878
7.8 0.02394216 0.0003911302
8.0 0 0
END

BEGIN HISTO1D ALEPH_1996_I428072_d17-x01-y01
0.2 0.03572 0.0005976621
0.3 0.0718 0.0008473488
0.4 0.12517 0.001118794
0.5 0.19651 0.00140182
0.6 0.29015 0.001703379
0.7 0.40581 0.002014473
0.8 0.55301 0.002351616
0.9 0.71271 0.002669663
1.0 0.89515 0.002991906
1.1 1.10459 0.003323537
1.2 1.32619 0.003641689
1.3 1.56905 0.003961124
1.4 1.82373 0.004270515
1.5 2.105 0.004588028
1.6 2.38604 0.004884711
1.7 2.66668 0.005163991
1.8 2.95616 0.005437058
1.9 3.25932 0.005709045
2.0 3.5667 0.005972186
2.1 3.8383 0.006195402
2.2 4.13226 0.006428266
2.3 4.41851 0.006647187
2.4 4.69899 0.006854918
2.5 4.95838 0.007041577
2.6 5.21384 0.007220692
2.7 5.47688 0.007400595
2.8 5.71515 0.007559861
2.9 5.94338 0.007709332
3.0 6.16888 0.007854222
3.1 6.36398 0.007977456
3.2 6.55175 0.008094288
3.3 6.7051 0.008188468
3.4 6.84078 0.008270901
3.5 6.92848 0.008323749
3.6 7.02289 0.008380268
3.7 7.04164 0.008391448
3.8 7.05211 0.008397684
3.9 7.01426 0.008375118
4.0 6.94421 0.008333193
4.1 6.82305 0.008260176
4.2 6.6469 0.008152852
4.3 6.41979 0.008012359
4.4 6.1583 0.007847484
4.5 5.84415 0.007644704
4.6 5.47604 0.007400027
4.7 5.07271 0.007122296
4.8 4.66824 0.006832452
4.9 4.23086 0.006504506
5.0 3.79218 0.006158068
5.1 3.35951 0.005796128
5.2 2.93834 0.005420646
5.3 2.54183 0.005041656
5.4 0 0
END

BEGIN HISTO1D EHS_1988_I265504_d06-x01-y01
0.0 709.6976 0.9249688
0.02 505.2059 0.7804132
0.04 387.1114 0.6831379
0.06 305.247 0.6066191
0.08 246.4215 0.5450417
0.1 201.7937 0.493224
0.12 166.5957 0.4481488
0.14 140.0316 0.4108691
0.16 118.2632 0.3775855
0.18 99.94631 0.3471153
0.2 76.93404 0.1926104
0.25 53.74335 0.160984
0.3 37.95949 0.1352946
0.35 27.91013 0.1160116
0.4 20.89245 0.1003726
0.45 15.80749 0.08730757
0.5 12.2338 0.07680704
0.55 9.602831 0.06804873
0.6 7.6325 0.06066718
0.65 6.196946 0.05466499
0.7 4.934025 0.04877767
0.75 4.000456 0.0439213
0.8 3.365379 0.04028444
0.85 2.881235 0.03727432
0.9 2.316079 0.03341928
0.95 2.11162 0.03191011
1.0 1.613251 0.01972224
1.1 1.234712 0.01725394
1.2 0.930434 0.01497781
1.3 0.7230815 0.0132038
1.4 0.5728715 0.0117526
1.5 0.4436379 0.01034236
1.6 0.3713056 0.009461743
1.7 0.3057244 0.008585595
1.8 0.2430364 0.007654927
1.9 0.2030125 0.006996274
2.0 0.1556349 0.004331556
2.2 0.1098245 0.003638647
2.4 0.08499041 0.003200924
