BEGIN HISTO1D ATLAS_2010_I882098_d17-x01-y01
0.5 0.08521125 0.0003591481
1.5 0.08864894 0.0003663211
2.5 0.07977542 0.0003475039
3.5 0.06700706 0.0003184824
4.5 0.0557055 0.000290385
5.5 0.0453243 0.0002619333
6.5 0.03871532 0.0002420843
7.5 0.03355499 0.0002253739
8.5 0.02961625 0.0002117338
9.5 0.02667809 0.0002009567
10.5 0.02382772 0.0001899181
11.5 0.02152685 0.0001805158
12.5 0.01955899 0.0001720673
13.5 0.01789842 0.000164601
14.5 0.01664807 0.0001587476
15.5 0.01555364 0.0001534409
16.5 0.01416555 0.0001464339
17.5 0.01362817 0.0001436296
18.5 0.01263819 0.0001383144
19.5 0.0121553 0.0001356463
20.5 0.01144082 0.0001315993
21.5 0.0107339 0.0001274688
22.5 0.01038726 0.0001253937
23.5 0.009666721 0.0001209664
24.5 0.00927769 0.0001185073
25.5 0.008881091 0.0001159467
26.5 0.008433025 0.000112984
27.5 0.008042481 0.0001103367
28.5 0.008075784 0.0001105649
29.5 0.007614094 0.000107358
30.5 0.007338594 0.0001053978
31.5 0.00684663 5.877639e-05
34.5 0.005941718 4.241272e-05
39.5 0.004717408 2.672249e-05
49.5 0.00343936 2.281729e-05
59.5 0.002305421 1.8681e-05
69.5 0.001404747 1.458224e-05
79.5 0.0005538761 6.474652e-06
99.5 9.788829e-05 2.656323e-06
120.5 0 0
END

BEGIN HISTO1D ATLAS_2010_I882098_d10-x01-y01
0.5 2.363576 0.00144647
0.6 1.436604 0.00103619
0.7 0.8990747 0.0007624605
0.8 0.5867593 0.0005782073
0.9 0.4001842 0.000451454
1.0 0.2822639 0.0003605197
1.1 0.2045379 0.0002931693
1.2 0.1509301 0.0002415056
1.3 0.1130723 0.0002011136
1.4 0.08589961 0.0001691161
1.5 0.06599665 0.0001433638
1.6 0.05083483 0.0001219377
1.7 0.03950514 0.0001043723
1.8 0.03091511 8.979131e-05
1.9 0.02434851 7.761408e-05
2.0 0.01915562 6.713714e-05
2.1 0.01516996 5.833787e-05
2.2 0.01214241 5.101822e-05
2.3 0.009796779 4.483813e-05
2.4 0.007863744 3.934456e-05
2.5 0.005528662 2.019636e-05
2.75 0.003338889 1.499254e-05
3.0 0.002049491 1.126239e-05
3.25 0.001308927 8.660105e-06
3.5 0.0006988944 4.260832e-06
4.0 0.0003188014 2.699853e-06
4.5 0.000164099 1.830825e-06
5.0 6.737822e-05 7.754015e-07
6.0 2.304325e-05 4.16492e-07
7.0 9.295599e-06 2.457356e-07
8.0 4.313426e-06 1.571725e-07
9.0 2.087807e-06 1.031577e-07
10.0 5.747659e-07 2.206178e-08
15.0 6.336816e-08 6.060357e-09
20.0 8.108141e-09 1.287905e-09
30.0 5.594925e-10 1.987237e-10
50.0 0 0
END

BEGIN HISTO1D L3_2004_I652683_d59-x01-y02
1.0 1.661826e-05 4.609076e-06
3.0 0.0001943058 1.576028e-05
5.0 0.00155189 4.454014e-05
7.0 0.007382343 9.71445e-05
9.0 0.02306231 0.0001717009
11.0 0.05160098 0.0002568326
13.0 0.08531943 0.0003302517
15.0 0.1163483 0.0003856569
17.0 0.1304904 0.0004084232
19.0 0.1277062 0.0004040426
21.0 0.1143311 0.0003822991
23.0 0.09471897 0.0003479682
25.0 0.07429641 0.0003081804
27.0 0.05566862 0.0002667634
29.0 0.04004362 0.0002262496
31.0 0.02793146 0.0001889592
33.0 0.01883105 0.0001551523
35.0 0.01202012 0.0001239582
37.0 0.007689141 9.914254e-05
39.0 0.004683793 7.737844e-05
41.0 0.002827661 6.012219e-05
43.0 0.001545498 4.444832e-05
45.0 0.000830913 3.259109e-05
47.0 0.0004410231 2.374388e-05
49.0 0.0002364906 1.738714e-05
51.0 0.0001201628 1.239385e-05
53.0 5.368977e-05 8.284511e-06
55.0 3.70715e-05 6.884006e-06
57.0 0 0
END

BEGIN HISTO1D L3_2004_I652683_d65-x01-y02
0.0 0.01060373 0.0002603367
0.2 0.07007154 0.0006692323
0.4 0.1968816 0.001121783
0.6 0.4105733 0.001619949
0.8 0.7259112 0.002154011
1.0 1.117131 0.002672133
1.2 1.579086 0.00317694
1.4 2.079111 0.003645398
