BEGIN HISTO1D ATLAS_2010_I882098_d17-x01-y01
0.5 0.05788718 0.0002921881
1.5 0.07947579 0.0003423646
2.5 0.09999218 0.0003840205
3.5 0.1103308 0.0004033849
4.5 0.1085919 0.0004001936
5.5 0.09826368 0.0003806869
6.5 0.08354337 0.0003510164
7.5 0.06843371 0.0003176921
8.5 0.05507173 0.000284994
9.5 0.04482164 0.0002571078
10.5 0.03593577 0.0002302157
11.5 0.02877104 0.0002059914
12.5 0.0231416 0.000184743
13.5 0.01883361 0.0001666626
14.5 0.01536038 0.0001505124
15.5 0.01270863 0.0001369055
16.5 0.01041674 0.0001239474
17.5 0.008669067 0.0001130726
18.5 0.007263551 0.0001035013
19.5 0.005794618 9.244507e-05
20.5 0.004735688 8.357241e-05
21.5 0.003884709 7.569212e-05
22.5 0.003313949 6.99108e-05
23.5 0.002653224 6.255447e-05
24.5 0.002151781 5.633398e-05
25.5 0.001812569 5.170335e-05
26.5 0.001491056 4.689411e-05
27.5 0.001191665 4.192262e-05
28.5 0.0009969869 3.834565e-05
29.5 0.0008096832 3.455644e-05
30.5 0.0006430271 3.079541e-05
31.5 0.0004419582 1.474013e-05
34.5 0.0002135558 7.936738e-06
39.5 5.161915e-05 2.759159e-06
49.5 7.964097e-06 1.083776e-06
59.5 1.917283e-06 5.317585e-07
69.5 0.0 nan
79.5 0.0 nan
99.5 0.0 nan
120.5 0 0
END

BEGIN HISTO1D ATLAS_2010_I882098_d10-x01-y01
0.5 0.9793878 0.0009185108
0.6 0.6386028 0.0006816911
0.7 0.417905 0.0005130394
0.8 0.2734263 0.0003896339
0.9 0.1814318 0.0003000965
1.0 0.1211344 0.0002331674
1.1 0.08307954 0.0001844603
1.2 0.05842498 0.0001483378
1.3 0.0418289 0.000120754
1.4 0.03031196 9.917209e-05
1.5 0.0229354 8.342634e-05
1.6 0.0173278 7.027272e-05
1.7 0.0133719 5.99399e-05
1.8 0.01042798 5.147562e-05
1.9 0.008318084 4.477628e-05
2.0 0.006609452 3.892812e-05
2.1 0.005229988 3.38083e-05
2.2 0.004235454 2.974125e-05
2.3 0.003478775 2.637452e-05
2.4 0.00287397 2.347689e-05
2.5 0.002091106 1.225658e-05
2.75 0.001324266 9.317174e-06
3.0 0.0008721305 7.251567e-06
3.25 0.0006004227 5.787462e-06
3.5 0.0003528378 2.985668e-06
4.0 0.0001869928 2.039376e-06
4.5 9.96887e-05 1.407513e-06
5.0 4.774141e-05 6.441296e-07
6.0 1.964553e-05 3.790685e-07
7.0 8.364437e-06 2.298661e-07
8.0 4.032435e-06 1.498482e-07
9.0 2.174457e-06 1.039468e-07
10.0 5.357964e-07 2.092766e-08
15.0 6.872781e-08 6.265606e-09
20.0 7.501421e-09 1.239738e-09
30.0 1.210395e-09 2.875717e-10
50.0 0 0
END

BEGIN HISTO1D L3_2004_I652683_d59-x01-y02
1.0 3.707752e-05 6.885123e-06
3.0 0.0004231952 2.326091e-05
5.0 0.003145197 6.341329e-05
7.0 0.01368416 0.0001322713
9.0 0.03887387 0.0002229386
11.0 0.07677093 0.0003132959
13.0 0.1148419 0.0003831832
15.0 0.1375781 0.0004194025
17.0 0.1402809 0.0004235022
19.0 0.1252402 0.000400155
21.0 0.1032507 0.0003633313
23.0 0.07897768 0.0003177668
25.0 0.05798925 0.000272289
27.0 0.04034674 0.0002271227
29.0 0.02728522 0.0001867756
31.0 0.01691374 0.0001470538
33.0 0.0104418 0.0001155431
35.0 0.006240531 8.932379e-05
37.0 0.003512136 6.701038e-05
39.0 0.002041821 5.109344e-05
41.0 0.001062463 3.685643e-05
43.0 0.0005548843 2.66353e-05
45.0 0.0002442002 1.766971e-05
47.0 0.0001278535 1.278535e-05
49.0 7.543358e-05 9.820616e-06
51.0 4.219167e-05 7.344626e-06
53.0 7.671212e-06 3.131759e-06
55.0 5.114141e-06 2.557071e-06
57.0 0 0
END

BEGIN HISTO1D L3_2004_I652683_d65-x01-y02
0.0 0.01444745 0.0003039044
