BEGIN HISTO1D ATLAS_2010_I882098_d17-x01-y01
0.5 0.1175519 0.0004299186
1.5 0.1056336 0.0004075422
2.5 0.08672799 0.000369276
3.5 0.07081918 0.0003336928
4.5 0.0576934 0.0003011858
5.5 0.0489717 0.0002774879
6.5 0.04161635 0.0002558017
7.5 0.03608491 0.0002381959
8.5 0.03173585 0.0002233811
9.5 0.02841981 0.0002113888
10.5 0.02585849 0.0002016383
11.5 0.02343553 0.0001919592
12.5 0.02158805 0.0001842376
13.5 0.01968082 0.000175911
14.5 0.01827673 0.0001695199
15.5 0.01688365 0.0001629313
16.5 0.01573742 0.0001573034
17.5 0.01452516 0.0001511235
18.5 0.01381132 0.0001473632
19.5 0.0133066 0.0001446455
20.5 0.01202673 0.0001375135
21.5 0.01158962 0.0001349914
22.5 0.0108522 0.0001306262
23.5 0.01004403 0.0001256682
24.5 0.009466981 0.0001220049
25.5 0.009059748 0.0001193519
26.5 0.008488994 0.0001155313
27.5 0.007968553 0.0001119338
28.5 0.007545597 0.0001089227
29.5 0.006849057 0.0001037736
30.5 0.00675 0.0001030204
31.5 0.006001048 5.608211e-05
34.5 0.004683648 3.837767e-05
39.5 0.002836792 2.111958e-05
49.5 0.001308176 1.434183e-05
59.5 0.0005360063 9.18029e-06
69.5 0.0001927673 5.50539e-06
79.5 3.891509e-05 1.749103e-06
99.5 2.845163e-06 4.615464e-07
120.5 0 0
END

BEGIN HISTO1D ATLAS_2010_I882098_d10-x01-y01
0.5 2.005525 0.001359272
0.6 1.095444 0.0009226557
0.7 0.6423899 0.0006570299
0.8 0.4024705 0.0004881403
0.9 0.2647815 0.0003743036
1.0 0.1796372 0.0002931667
1.1 0.1256989 0.000234263
1.2 0.08896524 0.0001889969
1.3 0.06431279 0.0001545976
1.4 0.0474131 0.0001280679
1.5 0.03518134 0.0001066849
1.6 0.02630757 8.940471e-05
1.7 0.01990253 7.550106e-05
1.8 0.01520624 6.418517e-05
1.9 0.01164613 5.470677e-05
2.0 0.009083894 4.712022e-05
2.1 0.007169411 4.087841e-05
2.2 0.005619352 3.537205e-05
2.3 0.004436703 3.075423e-05
2.4 0.0035914 2.709771e-05
2.5 0.002457966 1.372417e-05
2.75 0.001496036 1.022753e-05
3.0 0.0009274683 7.721848e-06
3.25 0.0005781977 5.865377e-06
3.5 0.0003309366 2.987826e-06
4.0 0.0001563215 1.925429e-06
4.5 8.085804e-05 1.30885e-06
5.0 3.488423e-05 5.687419e-07
6.0 1.340551e-05 3.233599e-07
7.0 5.624452e-06 1.946673e-07
8.0 2.320686e-06 1.175826e-07
9.0 1.356944e-06 8.48441e-08
10.0 3.423418e-07 1.733966e-08
15.0 3.653093e-08 4.653055e-09
20.0 5.48983e-09 1.104e-09
30.0 4.240854e-10 1.744312e-10
50.0 0 0
END

BEGIN HISTO1D L3_2004_I652683_d59-x01-y02
1.0 3.836263e-06 2.214868e-06
3.0 3.452637e-05 6.644603e-06
5.0 0.0002710959 1.861894e-05
7.0 0.001366988 4.18096e-05
9.0 0.005111181 8.084519e-05
11.0 0.0145177 0.0001362519
13.0 0.03217218 0.0002028308
15.0 0.05815519 0.0002727017
17.0 0.08608319 0.0003317819
19.0 0.1071878 0.0003702253
21.0 0.1170073 0.0003868121
23.0 0.1150726 0.0003836007
25.0 0.1037095 0.000364169
27.0 0.0875269 0.0003345526
29.0 0.07183275 0.0003030783
31.0 0.05645701 0.0002686906
33.0 0.04303009 0.0002345739
35.0 0.03119905 0.0001997396
37.0 0.02278485 0.0001706934
39.0 0.01608289 0.0001434088
41.0 0.01093207 0.0001182347
43.0 0.007334935 9.684823e-05
45.0 0.004762081 7.803546e-05
47.0 0.002920675 6.111322e-05
49.0 0.001771075 4.75896e-05
51.0 0.001112516 3.771784e-05
53.0 0.0007007574 2.993487e-05
55.0 0.0003554937 2.13211e-05
57.0 0 0
END

BEGIN HISTO1D L3_2004_I652683_d65-x01-y02
0.0 0.003516575 0.0001499472
0.2 0.02553673 0.0004040742
0.4 0.08803585 0.000750254
0.6 0.2269853 0.001204696
0.8 0.4807989 0.001753316
1.0 0.8523218 0.002334427
1.2 1.335301 0.002921919
1.4 1.884008 0.003470723
1.6 2.490291 0.003990282
1.8 3.109208 0.004458651
2.0 3.739353 0.004889639
2.2 4.39084 0.005298493
2.4 5.018791 0.005664716
2.6 5.650042 0.006010414
2.8 6.254049 0.006323525
3.0 6.825556 0.006606137
3.2 7.344219 0.006852537
3.4 7.712903 0.007022431
3.6 7.999402 0.007151668
3.8 8.139841 0.007214173
4.0 8.115231 0.007203259
4.2 7.897351 0.007105903
4.4 7.454607 0.006903844
4.6 6.735148 0.006562241
4.8 5.762764 0.006070074
5.0 4.70345 0.005483866
5.2 3.630895 0.004818207
5.4 2.675186 0.004135762
5.6 1.875127 0.003462533
5.8 1.261657 0.002840202
6.0 0.8245792 0.002296121
6.2 0.5284964 0.001838229
6.4 0.3347459 0.001462973
6.6 0.2189291 0.001183124
6.8 0.1436169 0.0009582556
7.0 0.09776717 0.0007906333
7.2 0.07040822 0.0006709501
7.4 0.05138035 0.0005731616
7.6 0.0397309 0.0005040142
7.8 0.03103537 0.0004454583
8.0 0 0
END

BEGIN HISTO1D ALEPH_1996_I428072_d17-x01-y01
0.2 0.01313 0.0003623534
0.3 0.02903 0.000538795
